Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
341,Megrivirus sp.,2809560,Picornavirales,Picornaviridae,Megrivirus,False,False,False,True,False,True,False,9184.0,47.5,,False,True,False,True,False,True,False,False
793,Metaavulavirus sp.,2809562,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
792,Orthoavulavirus sp.,2809629,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
918,Sapelovirus sp.,2809836,Picornavirales,Picornaviridae,Sapelovirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
276,Goose astrovirus 2,2810457,Stellavirales,Astroviridae,Avastrovirus,False,False,False,True,False,True,False,7183.0,43.5,3.0,False,False,True,True,False,True,False,False
1095,Duck-associated chapparvovirus,2810801,Piccovirales,Parvoviridae,Chapparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1093,Mudlarkpox virus,2811215,Chitovirales,Poxviridae,,True,False,True,False,False,False,False,342723.0,30.0,,True,True,False,False,False,True,False,False
798,Albatrosspox virus,2811222,Chitovirales,Poxviridae,,True,False,True,False,False,False,False,351909.0,30.0,,True,True,False,False,False,True,False,False
1094,Penguinpox virus 2,2811223,Chitovirales,Poxviridae,,True,False,True,False,False,False,False,349821.0,30.0,,True,True,False,False,False,True,False,False
1088,Deltacoronavirus HNU1-1,2814911,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26289.0,42.0,9.0,True,False,False,True,False,False,True,False
1089,Deltacoronavirus HNU1-2,2814912,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26289.0,42.0,9.0,True,False,False,True,False,False,True,False
1090,Deltacoronavirus HNU3,2814913,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26208.0,42.0,9.0,True,False,False,True,False,False,True,False
1091,Deltacoronavirus HNU2,2814914,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,26240.0,41.5,9.0,True,False,False,True,False,False,True,False
990,Carpodacus sibiricus Genomoviridae sp.,2814940,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
991,Cecropis daurica Genomoviridae sp.,2814941,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1081,Emberiza rustica Genomoviridae sp.,2814949,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1082,Emberiza spodocephala Genomoviridae sp.,2814950,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
965,Emberiza tristrami Genomoviridae sp.,2814951,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
966,Fringilla montifringilla Genomoviridae sp.,2814960,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1083,Prunella montanella Genomoviridae sp.,2814991,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
992,Tarsiger cyanurus Genomoviridae sp.,2814994,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1041,Ciconia boyciana Circoviridae sp.,2814997,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1042,Fringilla montifringilla Circoviridae sp.,2815000,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1044,Motacilla cinerea Circoviridae sp.,2815002,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1043,Periparus ater Circoviridae sp.,2815004,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1065,Acanthis flammea CRESS-DNA-virus sp.,2815018,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1067,Chrysolophus pictus CRESS-DNA-virus sp.,2815020,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
987,Aegithalos caudatus CRESS-DNA-virus sp.,2815021,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1045,Anser anser CRESS-DNA-virus sp.,2815022,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1066,Cecropis daurica CRESS-DNA-virus sp.,2815023,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1046,Ciconia boyciana CRESS-DNA-virus sp.,2815024,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1068,Cyanopica cyanus CRESS-DNA-virus sp.,2815025,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1047,Cygnus atratus CRESS-DNA-virus sp.,2815026,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1048,Cygnus columbianus CRESS-DNA-virus sp.,2815027,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1069,Dendrocopos leucotos CRESS-DNA-virus sp.,2815028,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1049,Emberiza chrysophrys CRESS-DNA-virus sp.,2815029,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1070,Emberiza cioides CRESS-DNA-virus sp.,2815030,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
988,Emberiza elegans CRESS-DNA-virus sp.,2815031,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
983,Emberiza rustica CRESS-DNA-virus sp.,2815032,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
984,Emberiza spodocephala CRESS-DNA-virus sp.,2815033,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1071,Emberiza tristrami CRESS-DNA-virus sp.,2815034,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1050,Ficedula mugimaki CRESS-DNA-virus sp.,2815035,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
989,Ficedula parva CRESS-DNA-virus sp.,2815036,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1072,Grus monacha CRESS-DNA-virus sp.,2815037,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1052,Luscinia calliope CRESS-DNA-virus sp.,2815039,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1073,Luscinia cyane CRESS-DNA-virus sp.,2815040,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1074,Luscinia sibilans CRESS-DNA-virus sp.,2815041,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1053,Motacilla cinerea CRESS-DNA-virus sp.,2815043,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
985,Fringilla montifringilla CRESS-DNA-virus sp.,2815044,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1051,Grus japonensis CRESS-DNA-virus sp.,2815045,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1075,Muscicapa latirostris CRESS-DNA-virus sp.,2815046,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1054,Nandayus nenday CRESS-DNA-virus sp.,2815047,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1076,Otus scops CRESS-DNA-virus sp.,2815048,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1055,Pavo cristatus CRESS-DNA-virus sp.,2815049,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1056,Periparus ater CRESS-DNA-virus sp.,2815050,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1057,Phoenicopteridae CRESS-DNA-virus sp.,2815051,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1077,Phoenicopterus roseus CRESS-DNA-virus sp.,2815052,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1058,Phoenicurus auroreus CRESS-DNA-virus sp.,2815053,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1078,Phylloscopus fuscatus CRESS-DNA-virus sp.,2815054,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1059,Phylloscopus tenellipes CRESS-DNA-virus sp.,2815055,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1079,Prunella montanella CRESS-DNA-virus sp.,2815056,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1060,Psittacidae CRESS-DNA-virus sp.,2815057,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
986,Syrmaticus ellioti CRESS-DNA-virus sp.,2815058,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1061,Syrmaticus reevesii CRESS-DNA-virus sp.,2815059,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1062,Tarsiger cyanurus CRESS-DNA-virus sp.,2815060,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1063,Tragopan caboti CRESS-DNA-virus sp.,2815061,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1064,Turdus hortulorum CRESS-DNA-virus sp.,2815062,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1080,Turdus naumanni CRESS-DNA-virus sp.,2815063,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
922,Guinea fowl picornavirus,2817032,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,8061.0,41.0,,False,True,False,True,False,True,False,False
1084,Bobaya virus,2818228,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12536.0,36.0,3.0,True,False,False,True,False,True,False,False
923,Tern adenovirus,2820437,Rowavirales,Adenoviridae,,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
969,Enquatrovirus sp.,2821802,,Schitoviridae,Enquatrovirus,False,False,True,False,True,False,False,,,,False,True,False,True,False,False,False,True
889,Leucosticte brandti pegivirus,2824655,Amarillovirales,Flaviviridae,Pegivirus,True,False,False,True,False,True,False,10719.0,57.5,,True,False,False,True,True,False,False,False
890,Montifringilla taczanowskii pegivirus,2824656,Amarillovirales,Flaviviridae,Pegivirus,True,False,False,True,False,True,False,10866.0,57.0,,True,False,False,True,True,False,False,False
888,Passer montanus pegivirus,2824657,Amarillovirales,Flaviviridae,Pegivirus,True,False,False,True,False,True,False,10916.0,57.5,,True,False,False,True,True,False,False,False
967,Goose pegivirus 1,2830620,Amarillovirales,Flaviviridae,Pegivirus,True,False,False,True,False,True,False,11479.0,57.5,,True,False,False,True,True,False,False,False
968,Goose pegivirus 2,2830621,Amarillovirales,Flaviviridae,Pegivirus,True,False,False,True,False,True,False,11195.0,58.5,,True,False,False,True,True,False,False,False
750,Mute swan feces associated partitiviridae 1,2832152,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
735,Mute swan feces associated partitiviridae A,2832153,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
736,Mute swan feces associated partitiviridae B,2832154,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
737,Mute swan feces associated partitiviridae C,2832155,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
738,Mute swan feces associated partitiviridae D,2832156,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
739,Mute swan feces associated partitiviridae E,2832157,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
740,Mute swan feces associated partitiviridae F,2832158,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
741,Mute swan feces associated partitiviridae G,2832159,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
742,Mute swan feces associated partitiviridae H,2832160,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
743,Mute swan feces associated partitiviridae I,2832161,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
744,Mute swan feces associated partitiviridae J,2832162,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
745,Mute swan feces associated partitiviridae K,2832163,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
746,Mute swan feces associated partitiviridae L,2832164,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
747,Mute swan feces associated partitiviridae M,2832165,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
748,Mute swan feces associated partitiviridae N,2832166,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
749,Mute swan feces associated partitiviridae O,2832167,Durnavirales,Partitiviridae,,False,False,True,True,True,False,False,,,,False,False,True,True,False,True,False,False
753,Mute swan feces associated picobirnavirus 1,2832168,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,True,False,False
754,Mute swan feces associated picobirnavirus 2,2832169,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,True,False,False
755,Mute swan feces associated picobirnavirus 3,2832170,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,True,False,False
751,Mute swan feces associated picobirnavirus A,2832171,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,True,False,False
752,Mute swan feces associated picobirnavirus B,2832172,Durnavirales,Picobirnaviridae,Picobirnavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,True,False,False
726,Mute swan feces associated noda-like virus 1,2832173,Nodamuvirales,Nodaviridae,,False,False,False,True,True,True,False,,,,False,True,False,True,False,True,False,False
727,Mute swan feces associated noda-like virus 2,2832174,Nodamuvirales,Nodaviridae,,False,False,False,True,True,True,False,,,,False,True,False,True,False,True,False,False
